AGEP,COW,MAR,SCHL,SEX,WKHP,WKWN,ESR,OCCP,PERNP,OCCP_GROUP,COW_GROUP,HIGH_EARNER
52,1.0,1,15.0,1,45.0,52.0,1.0,7000.0,60000.0,Installation_Maintenance_Repair,Private_ForProfit,0
27,1.0,5,16.0,2,50.0,52.0,1.0,4760.0,30200.0,Sales_Office_Admin,Private_ForProfit,0
25,1.0,1,16.0,1,40.0,52.0,1.0,6410.0,24000.0,Construction_Extraction_Farming,Private_ForProfit,0
35,1.0,1,17.0,1,70.0,52.0,1.0,9130.0,85000.0,Transportation_Material_Moving,Private_ForProfit,0
54,1.0,1,20.0,2,50.0,52.0,1.0,120.0,100000.0,Management_Business_Finance,Private_ForProfit,1
33,1.0,5,21.0,2,40.0,52.0,1.0,5160.0,42000.0,Sales_Office_Admin,Private_ForProfit,0
35,6.0,1,21.0,1,60.0,52.0,1.0,7810.0,120000.0,Production_Manufacturing,Self_Employed_NotInc,1
60,1.0,4,16.0,1,45.0,52.0,1.0,7510.0,34000.0,Installation_Maintenance_Repair,Private_ForProfit,0
70,1.0,5,21.0,2,40.0,52.0,1.0,860.0,50000.0,Management_Business_Finance,Private_ForProfit,0
26,5.0,1,19.0,1,40.0,52.0,1.0,7750.0,32000.0,Production_Manufacturing,Federal_Gov,0
50,3.0,1,21.0,2,50.0,52.0,1.0,2555.0,60000.0,Education_Legal_Social,Local_Gov,0
58,1.0,1,22.0,1,40.0,52.0,1.0,2400.0,93000.0,Education_Legal_Social,Private_ForProfit,1
25,3.0,5,20.0,1,40.0,52.0,1.0,565.0,30000.0,Management_Business_Finance,Local_Gov,0
61,1.0,1,21.0,1,50.0,52.0,1.0,4760.0,90000.0,Sales_Office_Admin,Private_ForProfit,1
49,4.0,5,21.0,1,45.0,52.0,1.0,2320.0,48000.0,Education_Legal_Social,State_Gov,0
37,1.0,1,18.0,1,40.0,52.0,1.0,7140.0,85000.0,Installation_Maintenance_Repair,Private_ForProfit,0
50,1.0,1,22.0,1,40.0,52.0,1.0,705.0,135000.0,Management_Business_Finance,Private_ForProfit,1
47,1.0,1,19.0,1,54.0,52.0,1.0,10.0,304000.0,Management_Business_Finance,Private_ForProfit,1
25,1.0,5,21.0,1,45.0,52.0,1.0,4840.0,75000.0,Sales_Office_Admin,Private_ForProfit,0
51,3.0,3,20.0,2,40.0,52.0,1.0,5860.0,51000.0,Sales_Office_Admin,Local_Gov,0
51,1.0,1,22.0,2,65.0,52.0,1.0,540.0,52000.0,Management_Business_Finance,Private_ForProfit,0
54,7.0,1,24.0,1,50.0,52.0,1.0,3010.0,546000.0,Healthcare,Self_Employed_Inc,1
64,1.0,4,19.0,1,40.0,52.0,1.0,9645.0,20000.0,Transportation_Material_Moving,Private_ForProfit,0
41,5.0,1,21.0,1,40.0,52.0,1.0,5360.0,46700.0,Sales_Office_Admin,Federal_Gov,0
51,2.0,3,21.0,2,40.0,52.0,1.0,3255.0,60000.0,Healthcare,Private_NonProfit,0
49,2.0,3,22.0,2,40.0,52.0,1.0,350.0,80000.0,Management_Business_Finance,Private_NonProfit,0
37,1.0,1,19.0,1,40.0,52.0,1.0,220.0,50500.0,Management_Business_Finance,Private_ForProfit,0
27,6.0,1,18.0,2,98.0,52.0,1.0,5510.0,50000.0,Sales_Office_Admin,Self_Employed_NotInc,0
44,1.0,1,21.0,2,40.0,52.0,1.0,2014.0,38000.0,Education_Legal_Social,Private_ForProfit,0
47,1.0,1,12.0,1,40.0,52.0,1.0,6442.0,50000.0,Construction_Extraction_Farming,Private_ForProfit,0
45,1.0,1,18.0,1,40.0,52.0,1.0,705.0,96000.0,Management_Business_Finance,Private_ForProfit,1
47,1.0,1,16.0,1,50.0,52.0,1.0,9130.0,55000.0,Transportation_Material_Moving,Private_ForProfit,0
51,1.0,1,16.0,1,40.0,52.0,1.0,1410.0,101000.0,STEM_Science_Architecture,Private_ForProfit,1
59,3.0,1,21.0,2,47.0,52.0,1.0,800.0,55000.0,Management_Business_Finance,Local_Gov,0
42,1.0,1,22.0,1,47.0,52.0,1.0,440.0,180000.0,Management_Business_Finance,Private_ForProfit,1
34,1.0,1,21.0,1,40.0,52.0,1.0,1460.0,102000.0,STEM_Science_Architecture,Private_ForProfit,1
40,1.0,5,21.0,1,40.0,52.0,1.0,2905.0,120000.0,Arts_Media_Design,Private_ForProfit,1
65,1.0,3,14.0,2,80.0,52.0,1.0,3645.0,50000.0,Healthcare,Private_ForProfit,0
23,1.0,1,16.0,1,42.0,26.0,1.0,5310.0,12800.0,Sales_Office_Admin,Private_ForProfit,0
29,7.0,5,14.0,1,40.0,52.0,1.0,9620.0,45000.0,Transportation_Material_Moving,Self_Employed_Inc,0
65,2.0,1,16.0,1,55.0,52.0,1.0,7200.0,70000.0,Installation_Maintenance_Repair,Private_NonProfit,0
35,1.0,1,1.0,1,50.0,52.0,1.0,9142.0,65000.0,Transportation_Material_Moving,Private_ForProfit,0
65,1.0,1,14.0,2,45.0,52.0,1.0,7840.0,40000.0,Production_Manufacturing,Private_ForProfit,0
52,2.0,1,16.0,2,40.0,52.0,1.0,3603.0,27000.0,Healthcare,Private_NonProfit,0
49,1.0,5,9.0,1,40.0,52.0,1.0,6260.0,15000.0,Construction_Extraction_Farming,Private_ForProfit,0
28,1.0,1,21.0,2,40.0,52.0,1.0,7700.0,84000.0,Production_Manufacturing,Private_ForProfit,0
28,5.0,5,21.0,1,40.0,52.0,1.0,1460.0,90000.0,STEM_Science_Architecture,Federal_Gov,1
45,1.0,1,21.0,1,55.0,52.0,1.0,2634.0,22400.0,Arts_Media_Design,Private_ForProfit,0
46,1.0,1,19.0,1,40.0,52.0,1.0,1920.0,100000.0,STEM_Science_Architecture,Private_ForProfit,1
31,1.0,1,19.0,1,40.0,52.0,1.0,9640.0,62000.0,Transportation_Material_Moving,Private_ForProfit,0
24,1.0,5,18.0,1,40.0,36.0,1.0,7340.0,19200.0,Installation_Maintenance_Repair,Private_ForProfit,0
58,1.0,1,21.0,2,40.0,52.0,1.0,4110.0,27000.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
57,1.0,1,22.0,2,40.0,52.0,1.0,5240.0,61000.0,Sales_Office_Admin,Private_ForProfit,0
64,1.0,1,21.0,1,55.0,52.0,1.0,1430.0,245000.0,STEM_Science_Architecture,Private_ForProfit,1
24,3.0,1,21.0,2,40.0,52.0,1.0,1970.0,59000.0,STEM_Science_Architecture,Local_Gov,0
43,7.0,1,20.0,1,40.0,52.0,1.0,1021.0,250000.0,STEM_Science_Architecture,Self_Employed_Inc,1
50,5.0,1,19.0,1,40.0,52.0,1.0,440.0,78000.0,Management_Business_Finance,Federal_Gov,0
52,1.0,1,20.0,1,40.0,52.0,1.0,110.0,80000.0,Management_Business_Finance,Private_ForProfit,0
56,1.0,1,16.0,2,40.0,52.0,1.0,5330.0,62000.0,Sales_Office_Admin,Private_ForProfit,0
30,1.0,1,21.0,2,40.0,52.0,1.0,1305.0,52000.0,STEM_Science_Architecture,Private_ForProfit,0
58,1.0,1,21.0,1,50.0,52.0,1.0,7140.0,80000.0,Installation_Maintenance_Repair,Private_ForProfit,0
42,1.0,1,20.0,1,60.0,52.0,1.0,9130.0,85000.0,Transportation_Material_Moving,Private_ForProfit,0
48,1.0,1,21.0,2,40.0,26.0,1.0,1021.0,226000.0,STEM_Science_Architecture,Private_ForProfit,1
48,1.0,1,20.0,1,40.0,52.0,1.0,1108.0,125000.0,STEM_Science_Architecture,Private_ForProfit,1
27,1.0,1,20.0,2,40.0,52.0,1.0,3649.0,40000.0,Healthcare,Private_ForProfit,0
61,4.0,1,21.0,2,40.0,52.0,1.0,5240.0,42000.0,Sales_Office_Admin,State_Gov,0
59,5.0,1,16.0,1,40.0,52.0,1.0,7140.0,87000.0,Installation_Maintenance_Repair,Federal_Gov,0
66,1.0,3,19.0,1,40.0,10.0,1.0,9645.0,36000.0,Transportation_Material_Moving,Private_ForProfit,0
48,1.0,3,19.0,2,40.0,52.0,1.0,2545.0,19000.0,Education_Legal_Social,Private_ForProfit,0
57,4.0,3,19.0,2,40.0,52.0,1.0,3500.0,60000.0,Healthcare,State_Gov,0
52,5.0,1,20.0,2,40.0,52.0,1.0,3255.0,108000.0,Healthcare,Federal_Gov,1
51,6.0,1,18.0,2,45.0,45.0,1.0,310.0,60000.0,Management_Business_Finance,Self_Employed_NotInc,0
31,3.0,3,19.0,1,40.0,52.0,1.0,3870.0,66000.0,Protective_Service,Local_Gov,0
50,7.0,1,19.0,1,40.0,50.0,1.0,6260.0,80000.0,Construction_Extraction_Farming,Self_Employed_Inc,0
43,1.0,3,21.0,1,50.0,52.0,1.0,4710.0,235000.0,Sales_Office_Admin,Private_ForProfit,1
56,3.0,5,22.0,1,40.0,52.0,1.0,2320.0,72000.0,Education_Legal_Social,Local_Gov,0
30,1.0,5,20.0,2,39.0,52.0,1.0,650.0,48800.0,Management_Business_Finance,Private_ForProfit,0
35,1.0,1,21.0,1,45.0,52.0,1.0,1108.0,110000.0,STEM_Science_Architecture,Private_ForProfit,1
46,1.0,5,16.0,1,40.0,52.0,1.0,6305.0,70000.0,Construction_Extraction_Farming,Private_ForProfit,0
31,3.0,1,21.0,2,55.0,52.0,1.0,2310.0,56000.0,Education_Legal_Social,Local_Gov,0
24,2.0,5,21.0,1,60.0,52.0,1.0,440.0,55000.0,Management_Business_Finance,Private_NonProfit,0
49,1.0,1,22.0,1,40.0,52.0,1.0,52.0,220000.0,Management_Business_Finance,Private_ForProfit,1
47,1.0,1,15.0,2,40.0,52.0,1.0,4020.0,15000.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
31,5.0,5,19.0,2,80.0,52.0,1.0,3802.0,19000.0,Protective_Service,Federal_Gov,0
59,1.0,1,17.0,1,50.0,52.0,1.0,4710.0,98000.0,Sales_Office_Admin,Private_ForProfit,1
47,1.0,4,20.0,1,40.0,52.0,1.0,1545.0,45000.0,STEM_Science_Architecture,Private_ForProfit,0
61,3.0,1,21.0,2,40.0,3.0,1.0,2310.0,1100.0,Education_Legal_Social,Local_Gov,0
37,3.0,1,21.0,1,80.0,52.0,1.0,2310.0,48000.0,Education_Legal_Social,Local_Gov,0
33,3.0,1,21.0,2,60.0,52.0,1.0,2310.0,60000.0,Education_Legal_Social,Local_Gov,0
39,1.0,1,19.0,1,43.0,52.0,1.0,3630.0,32600.0,Healthcare,Private_ForProfit,0
69,1.0,1,4.0,1,40.0,52.0,1.0,6230.0,36000.0,Construction_Extraction_Farming,Private_ForProfit,0
40,3.0,1,18.0,1,56.0,52.0,1.0,3740.0,76000.0,Protective_Service,Local_Gov,0
51,3.0,1,22.0,2,40.0,52.0,1.0,136.0,110000.0,Management_Business_Finance,Local_Gov,1
20,1.0,5,16.0,1,40.0,52.0,1.0,4140.0,20000.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
61,7.0,3,16.0,2,40.0,52.0,1.0,4700.0,35000.0,Sales_Office_Admin,Self_Employed_Inc,0
28,6.0,1,19.0,1,50.0,52.0,1.0,4340.0,20000.0,Service_Food_Personal_Cleaning,Self_Employed_NotInc,0
43,1.0,1,16.0,1,40.0,52.0,1.0,4622.0,35000.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
32,1.0,1,21.0,1,40.0,52.0,1.0,1021.0,95000.0,STEM_Science_Architecture,Private_ForProfit,1
62,2.0,1,20.0,2,40.0,52.0,1.0,5740.0,45000.0,Sales_Office_Admin,Private_NonProfit,0
23,4.0,5,16.0,2,40.0,52.0,1.0,5000.0,30000.0,Sales_Office_Admin,State_Gov,0
58,3.0,1,21.0,2,40.0,52.0,1.0,2205.0,49100.0,Education_Legal_Social,Local_Gov,0
62,4.0,1,19.0,2,40.0,52.0,1.0,3500.0,41000.0,Healthcare,State_Gov,0
54,1.0,3,18.0,2,45.0,52.0,1.0,3640.0,46000.0,Healthcare,Private_ForProfit,0
33,1.0,1,21.0,2,40.0,52.0,1.0,1031.0,173000.0,STEM_Science_Architecture,Private_ForProfit,1
47,1.0,3,16.0,2,40.0,52.0,1.0,9645.0,35000.0,Transportation_Material_Moving,Private_ForProfit,0
35,3.0,5,15.0,1,40.0,52.0,1.0,6660.0,55000.0,Construction_Extraction_Farming,Local_Gov,0
44,4.0,1,21.0,2,40.0,52.0,1.0,3255.0,60000.0,Healthcare,State_Gov,0
41,6.0,1,23.0,1,50.0,52.0,1.0,3090.0,447100.0,Healthcare,Self_Employed_NotInc,1
68,1.0,1,18.0,1,40.0,52.0,1.0,8810.0,70000.0,Production_Manufacturing,Private_ForProfit,0
41,1.0,3,21.0,2,40.0,52.0,1.0,800.0,100000.0,Management_Business_Finance,Private_ForProfit,1
36,1.0,5,19.0,2,36.0,52.0,1.0,1970.0,55000.0,STEM_Science_Architecture,Private_ForProfit,0
43,7.0,1,19.0,1,50.0,52.0,1.0,4920.0,200000.0,Sales_Office_Admin,Self_Employed_Inc,1
57,3.0,1,21.0,1,80.0,52.0,1.0,2320.0,65000.0,Education_Legal_Social,Local_Gov,0
24,1.0,5,22.0,2,40.0,2.0,1.0,1240.0,20000.0,STEM_Science_Architecture,Private_ForProfit,0
40,3.0,5,20.0,2,40.0,52.0,1.0,440.0,55000.0,Management_Business_Finance,Local_Gov,0
51,1.0,1,10.0,1,40.0,52.0,1.0,6330.0,34000.0,Construction_Extraction_Farming,Private_ForProfit,0
47,8.0,1,22.0,1,60.0,52.0,1.0,440.0,34700.0,Management_Business_Finance,Without_Pay,0
46,1.0,1,18.0,2,40.0,52.0,1.0,5120.0,62000.0,Sales_Office_Admin,Private_ForProfit,0
56,1.0,3,17.0,2,40.0,52.0,1.0,9365.0,31000.0,Transportation_Material_Moving,Private_ForProfit,0
40,1.0,1,21.0,1,40.0,52.0,1.0,110.0,128000.0,Management_Business_Finance,Private_ForProfit,1
23,1.0,1,16.0,1,40.0,52.0,1.0,6850.0,30000.0,Construction_Extraction_Farming,Private_ForProfit,0
37,1.0,1,15.0,1,50.0,52.0,1.0,4010.0,80000.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
56,2.0,3,21.0,2,40.0,52.0,1.0,4965.0,100000.0,Sales_Office_Admin,Private_NonProfit,1
36,7.0,1,21.0,1,60.0,52.0,1.0,630.0,80000.0,Management_Business_Finance,Self_Employed_Inc,0
38,1.0,1,22.0,2,40.0,30.0,1.0,3255.0,30000.0,Healthcare,Private_ForProfit,0
61,4.0,1,21.0,2,40.0,52.0,1.0,2002.0,40000.0,Education_Legal_Social,State_Gov,0
40,1.0,4,14.0,1,40.0,16.0,1.0,6530.0,8000.0,Construction_Extraction_Farming,Private_ForProfit,0
59,1.0,1,18.0,1,60.0,52.0,1.0,7010.0,75000.0,Installation_Maintenance_Repair,Private_ForProfit,0
31,1.0,5,21.0,2,40.0,52.0,1.0,735.0,80000.0,Management_Business_Finance,Private_ForProfit,0
52,1.0,1,12.0,1,35.0,30.0,1.0,6355.0,51000.0,Construction_Extraction_Farming,Private_ForProfit,0
26,1.0,5,19.0,1,40.0,52.0,1.0,4655.0,29100.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
32,1.0,1,19.0,1,40.0,52.0,1.0,6410.0,30600.0,Construction_Extraction_Farming,Private_ForProfit,0
39,1.0,1,22.0,2,40.0,52.0,1.0,1220.0,100000.0,STEM_Science_Architecture,Private_ForProfit,1
32,3.0,5,21.0,1,40.0,52.0,1.0,910.0,65000.0,Management_Business_Finance,Local_Gov,0
41,1.0,1,16.0,1,40.0,52.0,1.0,2752.0,130000.0,Arts_Media_Design,Private_ForProfit,1
42,2.0,5,16.0,2,40.0,52.0,1.0,9610.0,60000.0,Transportation_Material_Moving,Private_NonProfit,0
33,6.0,1,19.0,1,40.0,52.0,1.0,4700.0,50000.0,Sales_Office_Admin,Self_Employed_NotInc,0
37,1.0,1,21.0,2,40.0,52.0,1.0,750.0,40000.0,Management_Business_Finance,Private_ForProfit,0
69,1.0,3,20.0,2,38.0,52.0,1.0,4760.0,36000.0,Sales_Office_Admin,Private_ForProfit,0
60,2.0,1,21.0,2,60.0,52.0,1.0,2310.0,57000.0,Education_Legal_Social,Private_NonProfit,0
59,6.0,1,1.0,2,40.0,50.0,1.0,4230.0,23100.0,Service_Food_Personal_Cleaning,Self_Employed_NotInc,0
37,1.0,1,19.0,2,40.0,52.0,1.0,3500.0,55000.0,Healthcare,Private_ForProfit,0
56,1.0,1,1.0,1,40.0,52.0,1.0,7950.0,20000.0,Production_Manufacturing,Private_ForProfit,0
52,1.0,1,16.0,1,40.0,52.0,1.0,4700.0,90000.0,Sales_Office_Admin,Private_ForProfit,1
50,3.0,1,22.0,1,35.0,48.0,1.0,230.0,140000.0,Management_Business_Finance,Local_Gov,1
67,2.0,3,20.0,1,38.0,52.0,1.0,9121.0,36000.0,Transportation_Material_Moving,Private_NonProfit,0
18,1.0,5,16.0,1,60.0,16.0,1.0,6210.0,33600.0,Construction_Extraction_Farming,Private_ForProfit,0
45,1.0,1,1.0,1,50.0,52.0,1.0,7340.0,60000.0,Installation_Maintenance_Repair,Private_ForProfit,0
60,1.0,1,19.0,2,36.0,52.0,1.0,4850.0,52000.0,Sales_Office_Admin,Private_ForProfit,0
27,1.0,5,21.0,1,40.0,52.0,1.0,1031.0,65000.0,STEM_Science_Architecture,Private_ForProfit,0
29,2.0,5,16.0,2,40.0,32.0,1.0,5400.0,21000.0,Sales_Office_Admin,Private_NonProfit,0
47,1.0,1,19.0,2,40.0,48.0,1.0,440.0,60000.0,Management_Business_Finance,Private_ForProfit,0
60,1.0,2,18.0,1,40.0,52.0,1.0,5400.0,25000.0,Sales_Office_Admin,Private_ForProfit,0
39,6.0,3,17.0,1,40.0,20.0,1.0,4220.0,500.0,Service_Food_Personal_Cleaning,Self_Employed_NotInc,0
56,1.0,2,16.0,2,70.0,52.0,1.0,5260.0,120000.0,Sales_Office_Admin,Private_ForProfit,1
35,1.0,5,20.0,1,45.0,52.0,1.0,310.0,30000.0,Management_Business_Finance,Private_ForProfit,0
18,1.0,5,19.0,1,45.0,52.0,1.0,4465.0,16900.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
48,1.0,1,19.0,1,40.0,44.0,1.0,7020.0,60000.0,Installation_Maintenance_Repair,Private_ForProfit,0
42,3.0,1,22.0,1,40.0,52.0,1.0,2320.0,75000.0,Education_Legal_Social,Local_Gov,0
38,1.0,5,21.0,1,65.0,52.0,1.0,10.0,185000.0,Management_Business_Finance,Private_ForProfit,1
25,1.0,1,19.0,1,50.0,45.0,1.0,8140.0,30600.0,Production_Manufacturing,Private_ForProfit,0
40,5.0,2,21.0,2,40.0,52.0,1.0,5600.0,54000.0,Sales_Office_Admin,Federal_Gov,0
26,1.0,5,21.0,2,40.0,52.0,1.0,2825.0,55000.0,Arts_Media_Design,Private_ForProfit,0
28,1.0,5,16.0,1,40.0,52.0,1.0,9620.0,65000.0,Transportation_Material_Moving,Private_ForProfit,0
24,1.0,1,16.0,2,40.0,52.0,1.0,4920.0,18000.0,Sales_Office_Admin,Private_ForProfit,0
53,1.0,1,21.0,1,55.0,52.0,1.0,440.0,128000.0,Management_Business_Finance,Private_ForProfit,1
29,1.0,5,21.0,2,44.0,49.0,1.0,4350.0,29600.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
41,3.0,1,21.0,1,40.0,52.0,1.0,3740.0,93000.0,Protective_Service,Local_Gov,1
48,1.0,1,20.0,2,40.0,52.0,1.0,4700.0,50000.0,Sales_Office_Admin,Private_ForProfit,0
45,1.0,1,9.0,1,40.0,52.0,1.0,4010.0,45000.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
44,1.0,1,21.0,1,40.0,52.0,1.0,1006.0,55000.0,STEM_Science_Architecture,Private_ForProfit,0
50,6.0,1,22.0,2,35.0,52.0,1.0,10.0,90000.0,Management_Business_Finance,Self_Employed_NotInc,1
37,1.0,5,21.0,1,40.0,52.0,1.0,9645.0,38000.0,Transportation_Material_Moving,Private_ForProfit,0
41,1.0,1,19.0,1,40.0,52.0,1.0,7210.0,80000.0,Installation_Maintenance_Repair,Private_ForProfit,0
35,1.0,1,16.0,1,40.0,52.0,1.0,6330.0,7000.0,Construction_Extraction_Farming,Private_ForProfit,0
35,1.0,5,22.0,2,40.0,52.0,1.0,5630.0,52000.0,Sales_Office_Admin,Private_ForProfit,0
23,1.0,5,19.0,2,40.0,52.0,1.0,3422.0,31000.0,Healthcare,Private_ForProfit,0
42,2.0,5,16.0,1,40.0,52.0,1.0,4220.0,12000.0,Service_Food_Personal_Cleaning,Private_NonProfit,0
36,1.0,5,20.0,2,70.0,52.0,1.0,5810.0,50000.0,Sales_Office_Admin,Private_ForProfit,0
27,1.0,1,16.0,2,40.0,52.0,1.0,9640.0,36000.0,Transportation_Material_Moving,Private_ForProfit,0
30,1.0,1,21.0,1,40.0,12.0,1.0,4965.0,9000.0,Sales_Office_Admin,Private_ForProfit,0
60,1.0,1,20.0,2,40.0,52.0,1.0,3323.0,50000.0,Healthcare,Private_ForProfit,0
36,1.0,4,23.0,1,40.0,52.0,1.0,350.0,160000.0,Management_Business_Finance,Private_ForProfit,1
61,2.0,1,22.0,1,50.0,52.0,1.0,2040.0,52000.0,Education_Legal_Social,Private_NonProfit,0
36,1.0,5,17.0,1,40.0,52.0,1.0,6230.0,22500.0,Construction_Extraction_Farming,Private_ForProfit,0
65,1.0,1,21.0,1,40.0,26.0,1.0,440.0,100000.0,Management_Business_Finance,Private_ForProfit,1
31,4.0,1,16.0,1,40.0,52.0,1.0,5120.0,57000.0,Sales_Office_Admin,State_Gov,0
27,1.0,1,22.0,1,43.0,52.0,1.0,1410.0,115000.0,STEM_Science_Architecture,Private_ForProfit,1
52,1.0,1,20.0,2,40.0,52.0,1.0,5810.0,35000.0,Sales_Office_Admin,Private_ForProfit,0
33,6.0,1,18.0,1,80.0,52.0,1.0,9130.0,20000.0,Transportation_Material_Moving,Self_Employed_NotInc,0
27,1.0,1,22.0,2,40.0,52.0,1.0,440.0,100000.0,Management_Business_Finance,Private_ForProfit,1
49,1.0,1,22.0,1,50.0,52.0,1.0,440.0,180000.0,Management_Business_Finance,Private_ForProfit,1
38,1.0,3,21.0,2,50.0,52.0,1.0,3255.0,70000.0,Healthcare,Private_ForProfit,0
48,3.0,1,22.0,2,40.0,52.0,1.0,2300.0,60000.0,Education_Legal_Social,Local_Gov,0
45,1.0,1,20.0,1,50.0,52.0,1.0,7200.0,68000.0,Installation_Maintenance_Repair,Private_ForProfit,0
62,2.0,1,18.0,1,40.0,52.0,1.0,440.0,120000.0,Management_Business_Finance,Private_NonProfit,1
22,1.0,5,18.0,2,35.0,52.0,1.0,4720.0,27000.0,Sales_Office_Admin,Private_ForProfit,0
27,1.0,1,18.0,1,48.0,20.0,1.0,7340.0,20000.0,Installation_Maintenance_Repair,Private_ForProfit,0
66,1.0,1,20.0,1,45.0,52.0,1.0,1022.0,120000.0,STEM_Science_Architecture,Private_ForProfit,1
63,1.0,1,19.0,1,60.0,52.0,1.0,52.0,130000.0,Management_Business_Finance,Private_ForProfit,1
38,1.0,3,18.0,2,60.0,52.0,1.0,440.0,63000.0,Management_Business_Finance,Private_ForProfit,0
65,7.0,1,22.0,1,80.0,52.0,1.0,800.0,315000.0,Management_Business_Finance,Self_Employed_Inc,1
62,6.0,1,21.0,1,55.0,52.0,1.0,4820.0,100000.0,Sales_Office_Admin,Self_Employed_NotInc,1
31,1.0,1,16.0,1,40.0,52.0,1.0,5240.0,50000.0,Sales_Office_Admin,Private_ForProfit,0
41,1.0,1,19.0,1,40.0,52.0,1.0,5240.0,19000.0,Sales_Office_Admin,Private_ForProfit,0
25,1.0,5,21.0,1,40.0,52.0,1.0,4760.0,150000.0,Sales_Office_Admin,Private_ForProfit,1
40,1.0,5,19.0,2,52.0,52.0,1.0,3603.0,25000.0,Healthcare,Private_ForProfit,0
35,1.0,1,19.0,2,40.0,52.0,1.0,3545.0,20000.0,Healthcare,Private_ForProfit,0
56,1.0,1,9.0,1,65.0,52.0,1.0,205.0,68000.0,Management_Business_Finance,Private_ForProfit,0
19,1.0,5,16.0,1,40.0,52.0,1.0,310.0,25000.0,Management_Business_Finance,Private_ForProfit,0
41,3.0,1,21.0,1,40.0,52.0,1.0,3820.0,90000.0,Protective_Service,Local_Gov,1
64,3.0,1,19.0,2,40.0,47.0,1.0,2545.0,34000.0,Education_Legal_Social,Local_Gov,0
38,1.0,1,21.0,2,50.0,52.0,1.0,4710.0,80000.0,Sales_Office_Admin,Private_ForProfit,0
63,2.0,3,19.0,2,42.0,52.0,1.0,5740.0,45000.0,Sales_Office_Admin,Private_NonProfit,0
37,4.0,3,22.0,1,40.0,52.0,1.0,800.0,74700.0,Management_Business_Finance,State_Gov,0
37,6.0,3,21.0,2,40.0,52.0,1.0,2600.0,65000.0,Arts_Media_Design,Self_Employed_NotInc,0
23,5.0,5,21.0,1,42.0,52.0,1.0,1021.0,120000.0,STEM_Science_Architecture,Federal_Gov,1
28,2.0,1,22.0,2,38.0,52.0,1.0,800.0,88000.0,Management_Business_Finance,Private_NonProfit,0
41,1.0,1,21.0,2,50.0,52.0,1.0,850.0,85000.0,Management_Business_Finance,Private_ForProfit,0
37,1.0,1,14.0,1,50.0,52.0,1.0,6200.0,90000.0,Construction_Extraction_Farming,Private_ForProfit,1
35,1.0,5,16.0,1,60.0,52.0,1.0,20.0,50000.0,Management_Business_Finance,Private_ForProfit,0
47,1.0,1,20.0,2,40.0,52.0,1.0,640.0,80000.0,Management_Business_Finance,Private_ForProfit,0
58,4.0,1,22.0,2,40.0,52.0,1.0,630.0,50000.0,Management_Business_Finance,State_Gov,0
50,1.0,1,16.0,2,38.0,52.0,1.0,3640.0,32000.0,Healthcare,Private_ForProfit,0
27,1.0,5,22.0,1,40.0,52.0,1.0,1760.0,60000.0,STEM_Science_Architecture,Private_ForProfit,0
55,1.0,1,16.0,2,40.0,52.0,1.0,9130.0,24000.0,Transportation_Material_Moving,Private_ForProfit,0
57,1.0,1,18.0,1,50.0,52.0,1.0,9130.0,45000.0,Transportation_Material_Moving,Private_ForProfit,0
52,3.0,1,19.0,2,45.0,52.0,1.0,410.0,100000.0,Management_Business_Finance,Local_Gov,1
65,1.0,1,23.0,2,40.0,52.0,1.0,800.0,40000.0,Management_Business_Finance,Private_ForProfit,0
64,1.0,1,24.0,2,40.0,52.0,1.0,2830.0,20000.0,Arts_Media_Design,Private_ForProfit,0
64,3.0,1,21.0,2,40.0,52.0,1.0,5740.0,28000.0,Sales_Office_Admin,Local_Gov,0
27,1.0,1,21.0,2,36.0,52.0,1.0,3255.0,70000.0,Healthcare,Private_ForProfit,0
39,1.0,5,15.0,1,40.0,52.0,1.0,6515.0,90000.0,Construction_Extraction_Farming,Private_ForProfit,1
32,5.0,5,21.0,1,35.0,52.0,1.0,3945.0,48000.0,Protective_Service,Federal_Gov,0
61,1.0,1,16.0,1,35.0,52.0,1.0,9620.0,50000.0,Transportation_Material_Moving,Private_ForProfit,0
31,1.0,1,18.0,1,45.0,52.0,1.0,4850.0,65000.0,Sales_Office_Admin,Private_ForProfit,0
58,3.0,1,21.0,2,40.0,52.0,1.0,2320.0,63000.0,Education_Legal_Social,Local_Gov,0
32,2.0,3,23.0,1,40.0,52.0,1.0,3010.0,275000.0,Healthcare,Private_NonProfit,1
66,2.0,2,20.0,2,55.0,52.0,1.0,3255.0,15000.0,Healthcare,Private_NonProfit,0
49,1.0,1,16.0,2,40.0,52.0,1.0,5400.0,41000.0,Sales_Office_Admin,Private_ForProfit,0
22,1.0,5,21.0,1,40.0,52.0,1.0,3421.0,14000.0,Healthcare,Private_ForProfit,0
25,2.0,1,21.0,2,50.0,52.0,1.0,2310.0,30000.0,Education_Legal_Social,Private_NonProfit,0
